url,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
http://www.noithatchauau.vn/1./db/box/,38,20,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.026315789,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,1,3,1,13,13,3,4.4,8.0,2.0,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,-1,9412550,0,1,2,phishing
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/78816aad8eccc21,76,50,1,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.105263158,0.0,0,0,0,1,0,3,1,0,0,0,1,0,7,7,2,3,2,15,13,15,8.428571429,8.4,8.5,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,phishing
http://98.126.214.77/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;&amp;ref_=nav_em_hd_clc_signin,430,13,1,24,0,1,2,9,0,10,18,0,0,21,0,5,0,9,0,0,1,0,1,4,1,0.039534884,0.7692307690000001,0,0,1,1,1,3,0,0,0,0,1,1,81,10,1,2,1,10,3,10,4.271604938,2.5,4.363636364,3,0,0,1,0,2,21,0.428571429,0.571428571,0,3,0,0.0,0,0.25,1,1,0.0,0,0.0,0.0,0,0,0,33.33333333,0,0,0,1,1,1,0,-1,0,1,1,0,phishing
http://www.aegisit.net/dhl/DHL%20REVENGE%20BY%20ALIBOBO/,56,15,0,2,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,3,1,0,0,0,1,0.107142857,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,3,3,3,3,9,7,9,5.428571429,5.0,5.6,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,347,2939,0,0,1,0,phishing
http://afriquelemou.free.fr/templates/rhuk_milkyway/sdnconconsadf.html,70,20,0,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,3,0,0,0,0,0,0,7,1,4,4,4,13,12,13,7.714285714,8.0,7.6,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,517,7802,0,0,1,5,phishing
https://www.lovetheedit.com/postnewo/www.dropbox.com/1223/e7728ac72ee30a7cca85feca45595c67,90,19,1,4,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,2,1,0,0,0,0.244444444,0.0,0,0,1,0,0,3,0,0,1,0,1,0,8,12,3,3,3,32,11,32,8.875,7.0,9.5,1,0,0,1,0,0,52,0.615384615,0.384615385,0,0,0,0.3,0,0.15,0,0,93.33333333,0,20.0,80.0,0,0,0,0.0,0,0,0,1,1,0,79,2112,0,0,1,1,phishing
http://www.m9e4.com/labanquepostale.fr/service-mobile-pass/ac451/,65,12,0,3,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.076923077,0.166666667,0,0,0,0,0,3,0,0,0,0,0,0,8,4,2,3,2,15,4,15,5.75,3.5,6.5,0,0,0,0,0,0,5,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,230,135,0,0,1,0,phishing
http://union-companies.000webhostapp.com/,41,33,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.073170732,0.090909091,0,0,0,1,0,2,1,0,0,0,0,0,3,4,5,5,0,13,13,0,9.0,9.0,0.0,0,0,0,0,0,0,184,0.222826087,0.7771739129999999,0,9,0,0.013986014,0,0.006993007,1,1,3.50877193,0,0.0,100.0,0,0,0,29.62962963,0,0,0,1,1,0,644,1546,4669,0,1,2,phishing
https://magalu-crediarioluiza.com/Produto_20203/produto.php?sku=1962067,71,25,1,2,1,0,1,0,0,1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.169014085,0.0,0,0,0,0,0,2,1,0,0,0,0,0,8,0,3,6,3,14,14,7,6.5,10.0,5.333333333,0,0,0,0,0,0,582,0.288659794,0.7113402059999999,0,5,0,0.1328502419999999,0,0.077294686,0,1,6.976744186,0,6.666666667,93.33333333,0,0,0,7.391304347999999,0,0,0,1,1,0,358,7,0,0,1,0,phishing
https://drive.google.com/file/d/1u7ag3FepresW0JRZehtrU5hLGGltMq6P/view?usp=sharing/,83,16,0,2,0,0,1,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.072289157,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,2,1,5,1,33,6,33,7.875,5.5,8.666666667000001,1,1,0,0,0,0,10,0.0,1.0,0,2,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,2973,8348,1,0,1,10,phishing
http://poligrafiapias.com/Secured-adobe/2b078be1175659f354b82191320e7c51/,73,18,1,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.342465753,0.0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,5,14,5,32,14,32,14.5,14.0,14.66666667,0,0,0,0,0,0,14,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,321,-1,0,0,1,0,phishing
http://pay-pal-deutschland.zxc301.com/029188,44,30,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.204545455,0.1,0,0,0,0,0,2,0,0,0,0,1,0,5,1,3,3,6,11,11,6,5.8,5.75,6.0,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,182,184,0,0,1,0,phishing
http://www.myappwiz.com/home/redirect?targetUrl=https://livraisonspeed01.cloudaccess.host/wp-includes/DHMF0JCT17E1,114,16,0,4,1,0,1,0,0,1,0,0,0,8,0,2,0,0,0,0,1,0,1,1,1,0.052631579,0.0,0,0,0,0,0,3,1,0,0,0,0,0,12,8,2,3,2,16,8,16,7.5,5.5,7.9,2,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,154,2403,819233,0,0,3,phishing
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/c05f378d59c6ba8?cmd=_update&dispatch=c05f378d59c6ba805&locale=_US,127,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.157480315,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3992,5697976,0,1,0,phishing
http://sma.naturealtree.com/mot?jk=Z4NwlHBmcGKEmLqxy5qmnnx0YpGGjIx0fGBkaXy0j2lj/linda.todd7@nhs.net,99,20,0,4,0,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.070707071,0.0,0,0,0,0,0,3,0,0,0,0,1,0,9,4,2,3,2,44,12,44,8.888888889,7.5,9.285714286,0,0,0,0,0,0,32,0.59375,0.40625,0,3,0,0.153846154,0,0.0,0,1,50.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,112,254,0,0,0,0,phishing
http://www.kuchyne-volf.com/obrazky/dinds/alibaba/index/,56,20,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,7,3,3,3,5,7,7,7,5.428571429,4.666666667,6.0,1,0,0,0,0,0,38,0.815789474,0.184210526,0,0,0,0.7142857140000001,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,169,6041,0,0,1,1,phishing
http://littlee.com.au/alibaba/login.alibaba.com.php,51,14,0,5,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,6,2,3,7,3,7,7,7,5.333333333,7.0,5.0,3,0,0,1,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,1,0,-1,0,0,1,0,phishing
http://www.gmfs.co.za/js/Gdocs/s/,33,14,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,1,0,0,1,0,5,3,1,3,1,5,4,5,3.0,3.5,2.666666667,1,0,0,0,0,0,145,0.944827586,0.055172414,0,1,0,0.0,0,0.0,0,1,91.89189189,0,92.85714286,7.142857143,0,0,0,87.5,0,0,0,1,0,1,0,5111,5692030,0,1,1,phishing
https://amazon.co.jp.access.usid-9452.mixh.jp/,46,37,0,6,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.086956522,0.108108108,0,0,0,1,0,3,1,1,0,0,1,0,7,2,2,2,0,6,6,0,4.0,4.0,0.0,0,0,0,0,0,0,3,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,725,23941,0,1,1,phishing
http://artemisbetguncel.blogspot.com,36,29,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,16,16,0,12.0,12.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,phishing
https://oki.si/pkginfo/change/sitekeyverification.php?origin=cob&check=yes&destination=authentication,101,6,0,2,0,0,1,2,0,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,2,0,0,0,0,0,0,11,0,3,3,3,19,3,19,7.272727272999999,3.0,7.7,1,0,0,0,0,0,38,0.447368421,0.552631579,0,0,0,0.142857143,0,0.0,0,1,45.45454545,0,100.0,0.0,0,0,0,40.0,0,0,0,1,1,0,275,3743,0,0,1,2,phishing
http://transcript.login.2016.getwetusa.com/,43,35,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.093023256,0.114285714,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4,4,0,10,10,0,7.0,7.0,0.0,1,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,290,1901,0,0,1,0,phishing
http://www.condos-at-the-beach.com/home/cad.html,48,27,0,3,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,2,2,3,6,6,4,3.75,3.8,3.666666667,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,361,3983,0,0,1,0,phishing
https://eye-lucir.com/?d=,25,13,0,1,1,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,3,1,5,5,1,3.0,4.0,1.0,0,0,0,0,0,0,22,0.954545455,0.045454545,0,0,0,1.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,75.0,0,0,0,1,1,0,275,2647,0,0,0,1,phishing
http://www.strykertoyhaulers.com/wp-admin/js/online/order.php?email%5Cu003dabuse@euroflightinternational.com,108,25,0,4,1,1,1,0,0,0,0,0,1,6,0,1,0,0,0,0,1,1,0,0,1,0.037037037,0.0,0,0,1,0,0,3,1,0,0,0,1,0,12,4,2,3,2,23,17,23,7.166666667,10.0,6.6,3,0,0,0,0,0,10,0.9,0.1,0,0,0,0.0,0,0.0,0,0,75.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,200,531,0,0,1,0,phishing
http://maanprofessionals.nl//index.html,39,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,4,17,4,17,17,5,8.666666667000001,17.0,4.5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1028,0,0,1,0,phishing
https://uxohd.app.link/rgofF0wPL4,33,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.060606061,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,3,3,10,10,5,10,6.0,4.0,10.0,1,0,0,0,1,0,8,0.125,0.875,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,2430,1953,4365,0,1,3,phishing
https://www.evostore.com.np/IhrFall63417798752737518&cgi3-ViewKontakt-63417798752737518-007acctpagetype-63417798752737518=68119-problema&info@hoehne-buero.de.html&amp;data=02%7C01%7C%7C179ae50e4c144e3c228508d8170b3349%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637284684151373360&amp;sdata=T2/xt2zovdHmhQ/iQnm9NKstPU%206hPnRkQ4MGebgKZc=&amp,342,19,1,5,6,1,0,5,0,4,0,0,8,5,0,1,0,2,0,1,1,0,0,0,0,0.415204678,0.0,0,0,0,0,0,3,0,0,0,0,0,0,30,17,2,3,2,34,8,34,9.9,5.5,10.21428571,1,0,0,0,0,0,31,0.483870968,0.516129032,0,0,0,0.4375,0,0.625,0,1,66.66666667,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,1,0,-1,1554194,0,1,2,phishing
https://3u8kstpg-97iuu3sdu.vercel.app/,38,29,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.131578947,0.172413793,0,0,0,0,0,2,1,0,0,0,0,0,3,1,6,6,0,9,9,0,7.666666667,7.666666667,0.0,0,0,0,0,0,0,3,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,177,189,0,0,1,2,phishing
http://www.instohelp.com/assets_flight/libs/bootstrap/cmcst-wl.html,67,17,0,3,1,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,9,5,2,3,2,9,9,9,5.333333333,6.0,5.1428571430000005,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,42,1785,7811868,0,1,2,phishing
http://www.neudorf-ole.irv.cc/4B374AA12276932A9FA724E6142E9BD1,62,22,1,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.35483871,0.0,0,0,0,0,0,3,1,1,0,0,1,0,5,5,3,3,32,32,7,32,9.6,4.0,32.0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,18,5825,0,0,1,0,phishing
http://rockysite.net/mobile/Login-Acc.php,41,13,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,1,3,9,3,9,9,6,5.2,9.0,4.25,2,0,0,0,0,0,41,0.8292682929999999,0.1707317069999999,0,0,0,0.142857143,0,0.0,0,0,83.33333333,0,62.5,37.5,0,0,0,0.0,0,0,0,1,0,0,292,1899,507771,0,1,1,phishing
https://safirbetgiristikla.blogspot.com/,40,31,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,18,18,0,13.0,13.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,phishing
http://cartetitolare-it.www1.biz/portaleTitolares15/,52,25,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.057692308,0.04,0,0,0,0,0,2,1,1,0,0,1,0,4,3,2,2,18,18,13,18,9.25,6.333333333,18.0,0,0,0,0,0,0,103,0.932038835,0.067961165,0,1,0,0.285714286,0,0.0,0,1,81.81818182,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,0,6831,0,1,1,0,phishing
http://judithleoni.com/telecom-de/index.php,43,15,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,2,1,0,0,0,1,0,5,0,2,11,2,11,11,7,5.6,11.0,4.25,0,0,0,0,0,0,21,0.238095238,0.761904762,0,1,0,0.3125,0,0.1875,0,1,0.0,0,0.0,100.0,0,0,0,44.44444444,0,0,0,1,0,0,114,3904,0,0,1,0,phishing
http://creditiperhabbogratissicuro100.blogspot.it/2011/02/habbo-crediti-gratis-sicuro-100.html,94,42,0,3,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.127659574,0.071428571,0,0,1,1,0,3,0,0,0,0,1,0,10,6,2,8,2,30,30,7,7.5,19.0,4.625,0,1,0,0,0,0,57,0.122807018,0.8771929820000001,0,3,0,0.16,0,0.0,0,1,0.0,0,16.66666667,83.33333333,0,0,0,10.0,0,0,0,1,0,0,278,4183,0,0,1,3,phishing
https://visitor.constantcontact.com/manage/update/genemail?v=001MDKVK-KV0oGx0m9pen7VfbkCi3JbQH6CxWt2KJR3Sl7ocoW5oVQfUoZzmwKGQRldBj3DIQx_njBG0dZpWmiUe3pcjeVlJWx69PrGVPLH5iJhUKaVM_65A10roateFGYI76L1_HFN7Js=,204,27,0,2,1,0,1,0,0,2,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.132352941,0.0,0,0,0,0,0,2,0,0,1,0,0,0,11,2,1,7,1,65,15,65,16.45454545,11.0,17.66666667,1,0,0,0,0,0,12,0.583333333,0.4166666670000001,0,1,0,0.0,0,0.0,0,1,40.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,3353,7968,892,0,0,7,phishing
https://storage.cloud.google.com/user517497679326978.appspot.com/index.html#samsnow@tjsnow.com,94,24,1,7,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0.159574468,0.0,0,0,1,0,0,3,0,0,1,0,1,0,10,2,3,5,3,19,7,19,7.3,6.0,7.857142857,1,1,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,0,2975,8346,1,0,0,10,phishing
http://icloud.com.find.support-lphone.co/,41,33,0,4,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,1,0,3,1,0,0,0,2,0,5,1,3,3,0,7,7,0,5.2,5.2,0.0,0,0,0,0,0,0,20,0.95,0.05,0,0,0,0.0,0,0.0,0,0,87.5,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,170,-1,0,0,1,0,phishing
http://m.hf695.com/,19,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.1578947369999999,0.272727273,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,1,0,5,5,0,3.0,3.0,0.0,0,0,0,0,0,0,45,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,307,1154,0,0,1,0,phishing
http://cns-international2.com/r.htm,35,22,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.028571429,0.045454545,0,0,0,0,0,2,1,0,0,0,0,0,4,0,1,3,1,14,14,3,5.25,8.5,2.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,44,3608,0,0,1,0,phishing
http://northstaradvisorygroup.com/att/sbc/sbc/sbcglobal.net.htm,63,26,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,3,22,3,22,22,9,6.571428571,22.0,4.0,0,0,0,0,0,0,23,0.173913043,0.826086957,0,3,0,0.052631579,0,0.052631579,0,1,0.0,0,0.0,100.0,0,0,0,60.0,0,0,0,1,0,0,51,2870,0,0,1,2,phishing
http://www.laviosaviaggi.com/ver/webapps/2635a/websrc,53,21,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.075471698,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,5,3,3,3,13,13,7,6.166666667,8.0,5.25,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,237,5972,0,0,1,0,phishing
http://secure-login-portal-outlook.el.r.appspot.com/c:/users/user/downloads,75,44,0,4,3,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,11,2,1,1,1,9,7,9,4.818181818,4.857142857,4.75,1,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.176470588,0,0.0,0,1,0.0,0,20.0,80.0,0,0,0,25.0,0,0,0,1,1,0,228,5616,0,0,1,5,phishing
https://viatraniver1972.blogspot.be,35,27,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.114285714,0.148148148,0,0,0,0,0,2,0,0,0,0,1,0,2,0,8,8,0,15,15,0,11.5,11.5,0.0,0,1,0,0,0,0,24,0.0,1.0,0,3,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,6381,0,0,1,3,phishing
https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwiC2P6hqevYAhWBqaQKHbbxA4cQFggqMAA&url=http%3A%2F%2Fwww.skatteetaten.no%2Fen%2Fperson%2F&usg=AOvVaw27Bb-ElBmjNVWBcdUaMcxg,210,14,0,4,1,0,1,10,0,11,0,0,6,3,0,1,0,0,0,0,2,0,0,1,0,0.066666667,0.0,0,0,0,0,0,3,0,0,0,0,0,0,33,15,1,3,1,40,6,40,5.0,4.5,5.032258065,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,2974,8348,1,0,0,10,phishing
http://doc.google.share.pressurecookerindia.com/clients/?7777772e646f632e676f6f676c652e73686172652e7072657373757265636f6f6b6572696e6469612e636f6d.php=,150,40,1,5,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.4866666670000001,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,17,3,3,3,88,19,88,18.71428571,8.25,32.66666667,0,0,1,0,0,0,8,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,343,4405,0,0,1,0,phishing
http://www.neutralsources.com/-/re.html,39,22,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,4,3,2,3,2,14,14,4,5.75,8.5,3.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,161,570,0,0,1,2,phishing
http://www.scancity.am/tmp/ibxolb/ibxolb/login/index-html/login/,64,15,0,2,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,9,3,3,3,3,8,8,6,5.0,5.5,4.857142857,2,0,0,0,0,0,33,0.242424242,0.757575758,0,5,0,0.0,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,70.0,0,0,0,1,0,0,0,3381,6240092,0,1,2,phishing
http://www.crestonwood.com/router.php,37,19,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,3,3,3,11,11,6,5.75,7.0,4.5,0,0,0,0,0,0,17,0.529411765,0.470588235,0,0,0,0.875,0,0.5,0,0,80.0,0,100.0,0.0,0,0,0,0.0,0,0,0,0,1,0,45,-1,0,1,1,4,legitimate
http://rgipt.ac.in,18,11,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,5,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,149,0.973154362,0.026845638,0,0,0,0.25,0,0.25,0,0,100.0,0,96.42857143,3.571428571,0,0,0,62.5,0,0,0,1,0,0,62,-1,107721,0,0,3,legitimate
http://www.iracing.com/tracks/gateway-motorsports-park/,55,15,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,3,3,3,4,11,7,11,6.333333333,5.0,7.0,0,0,0,0,0,0,102,0.470588235,0.529411765,0,0,0,0.537037037,0,0.018518519,1,0,76.47058824,0,0.0,100.0,0,0,0,0.0,0,0,0,0,1,0,224,8175,8725,0,0,6,legitimate
